Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,DeliveryTime,Day_of_Week,is_weekend,quarter,DiscountValue,month,year,day,dayofweek,weekofyear,Revenue,Month,Month_Year,Quarter,Year,date,Delivery_time
2024-06-14,Central,Laptop,2,287.43,Store C,Wholesale,Diana,Cash,WINTER15,0,REG100499,Cust 5530,25.34,2024-06-14,2024-06-23,Cameron,9,4,False,2,28.743000000000002,6,2024,14,4,24,517.374,6,2024-06,2,2024,2024-06-14,9
2024-04-05,East,Monitor,15,405.95,Store D,Wholesale,Eva,Gift Card,NULL,0,REG100500,Cust 3160,32.04,2024-04-05,2024-04-10,Eric,5,4,False,2,60.8925,4,2024,5,4,14,5175.8625,4,2024-04,2,2024,2024-04-05,5
2023-02-27,North,Laptop,1,430.61,Store B,Retail,Alice,Gift Card,WINTER15,0,REG100501,Cust 9641,14.53,2023-02-27,2023-03-07,Ryan,8,0,False,1,0.0,2,2023,27,0,9,430.61,2,2023-02,1,2023,2023-02-27,8
2023-07-31,West,Laptop,5,508.05,Store D,Retail,Frank,Credit Card,WINTER15,1,REG100502,Cust 9742,35.63,2023-07-31,2023-08-09,Wendy,9,0,False,3,0.0,7,2023,31,0,31,2540.25,7,2023-07,3,2023,2023-07-31,9
2023-03-03,West,Laptop,13,522.97,Store C,Retail,Carlos,Debit Card,FREESHIP,0,REG100503,Cust 1144,33.9,2023-03-03,2023-03-10,Wendy,7,4,False,1,78.4455,3,2023,3,4,9,5778.8185,3,2023-03,1,2023,2023-03-03,7
2023-04-26,South,Laptop,17,260.25,Store D,Wholesale,Frank,Credit Card,SAVE10,0,REG100504,Cust 2936,23.26,2023-04-26,2023-04-28,Sophie,2,2,False,2,26.025000000000002,4,2023,26,2,17,3981.8250000000003,4,2023-04,2,2023,2023-04-26,2
2024-10-19,East,Phone,6,549.21,Store B,Retail,Eva,Credit Card,WINTER15,1,REG100505,Cust 3035,12.29,2024-10-19,2024-10-27,Eric,8,5,True,4,54.92100000000001,10,2024,19,5,42,2965.7340000000004,10,2024-10,4,2024,2024-10-19,8
2024-06-30,Central,Printer,17,472.33,Store C,Retail,Carlos,Debit Card,WINTER15,0,REG100506,Cust 1717,22.63,2024-06-30,2024-07-04,Cameron,4,6,True,2,70.84949999999999,6,2024,30,6,26,6825.1685,6,2024-06,2,2024,2024-06-30,4
2024-10-11,West,Laptop,9,596.83,Store A,Retail,Eva,Cash,WINTER15,0,REG100507,Cust 4456,6.43,2024-10-11,2024-10-19,Wendy,8,4,False,4,0.0,10,2024,11,4,41,5371.47,10,2024-10,4,2024,2024-10-11,8
2024-12-22,East,Laptop,18,500.44,Store D,Wholesale,Bob,Credit Card,NULL,0,REG100509,Cust 9352,8.87,2024-12-22,2024-12-30,Eric,8,6,True,4,50.044000000000004,12,2024,22,6,51,8107.128000000001,12,2024-12,4,2024,2024-12-22,8
2024-04-22,West,Tablet,5,382.17,Store C,Wholesale,Diana,Credit Card,FREESHIP,0,REG100510,Cust 6746,17.72,2024-04-22,2024-04-25,Wendy,3,0,False,2,0.0,4,2024,22,0,17,1910.8500000000001,4,2024-04,2,2024,2024-04-22,3
2024-11-13,North,Laptop,5,270.13,Store C,Retail,Eva,Credit Card,NULL,0,REG100512,Cust 8470,15.74,2024-11-13,2024-11-19,Ryan,6,2,False,4,40.5195,11,2024,13,2,46,1148.0525,11,2024-11,4,2024,2024-11-13,6
2023-03-16,East,Tablet,2,480.15,Store D,Retail,Diana,Online,NULL,0,REG100513,Cust 1044,42.07,2023-03-16,2023-03-21,Eric,5,3,False,1,72.0225,3,2023,16,3,11,816.255,3,2023-03,1,2023,2023-03-16,5
2023-05-06,North,Laptop,18,414.77,Store C,Wholesale,Eva,Credit Card,NULL,1,REG100514,Cust 4010,28.55,2023-05-06,2023-05-15,Ryan,9,5,True,2,41.477000000000004,5,2023,6,5,18,6719.273999999999,5,2023-05,2,2023,2023-05-06,9
2024-11-15,East,Monitor,10,98.24,Store C,Wholesale,Frank,Credit Card,FREESHIP,1,REG100515,Cust 1385,21.01,2024-11-15,2024-11-17,Eric,2,4,False,4,0.0,11,2024,15,4,46,982.4,11,2024-11,4,2024,2024-11-15,2
2024-06-28,Central,Laptop,6,227.6,Store D,Retail,Carlos,Debit Card,FREESHIP,0,REG100516,Cust 1904,38.22,2024-06-28,2024-07-05,Cameron,7,4,False,2,11.38,6,2024,28,4,26,1297.32,6,2024-06,2,2024,2024-06-28,7
2023-02-26,Central,Tablet,5,489.13,Store C,Retail,Diana,Gift Card,FREESHIP,0,REG100518,Cust 9239,44.73,2023-02-26,2023-03-04,Cameron,6,6,True,1,48.913000000000004,2,2023,26,6,8,2201.085,2,2023-02,1,2023,2023-02-26,6
2024-04-30,South,Laptop,4,414.36,Store A,Retail,Bob,Debit Card,FREESHIP,0,REG100519,Cust 5678,8.02,2024-04-30,2024-05-07,Sophie,7,1,False,2,0.0,4,2024,30,1,18,1657.44,4,2024-04,2,2024,2024-04-30,7
2024-06-02,North,Chair,20,427.3,Store C,Wholesale,Frank,Gift Card,FREESHIP,1,REG100522,Cust 9924,25.19,2024-06-02,2024-06-08,Ryan,6,6,True,2,21.365000000000002,6,2024,2,6,22,8118.7,6,2024-06,2,2024,2024-06-02,6
2024-09-01,South,Laptop,16,588.92,Store D,Wholesale,Alice,Cash,FREESHIP,0,REG100523,Cust 3887,7.89,2024-09-01,2024-09-05,Sophie,4,6,True,3,88.338,9,2024,1,6,35,8009.311999999999,9,2024-09,3,2024,2024-09-01,4
2024-11-28,South,Phone,13,141.26,Store B,Retail,Frank,Online,NULL,0,REG100526,Cust 2227,23.68,2024-11-28,2024-12-05,Sophie,7,3,False,4,0.0,11,2024,28,3,48,1836.3799999999999,11,2024-11,4,2024,2024-11-28,7
2023-07-05,North,Chair,3,250.65,Store D,Retail,Eva,Credit Card,SAVE10,0,REG100527,Cust 1726,44.46,2023-07-05,2023-07-07,Ryan,2,2,False,3,37.5975,7,2023,5,2,27,639.1575,7,2023-07,3,2023,2023-07-05,2
2024-10-24,West,Monitor,19,301.17,Store D,Retail,Alice,Debit Card,WINTER15,0,REG100528,Cust 9874,5.71,2024-10-24,2024-11-03,Wendy,10,3,False,4,15.058500000000002,10,2024,24,3,43,5436.1185000000005,10,2024-10,4,2024,2024-10-24,10
2024-06-05,East,Laptop,1,561.6,Store A,Wholesale,Alice,Debit Card,SAVE10,0,REG100530,Cust 2414,38.02,2024-06-05,2024-06-10,Eric,5,2,False,2,84.24,6,2024,5,2,23,477.36,6,2024-06,2,2024,2024-06-05,5
2024-11-04,Central,Tablet,17,310.03,Store D,Retail,Carlos,Online,FREESHIP,0,REG100532,Cust 3170,8.06,2024-11-04,2024-11-12,Cameron,8,0,False,4,15.5015,11,2024,4,0,45,5006.984499999999,11,2024-11,4,2024,2024-11-04,8
2024-01-01,West,Printer,13,204.67,Store A,Retail,Alice,Online,NULL,0,REG100533,Cust 5438,6.76,2024-01-01,2024-01-05,Wendy,4,0,False,1,30.700499999999998,1,2024,1,0,1,2261.6035,1,2024-01,1,2024,2024-01-01,4
2024-04-09,Central,Printer,3,250.11,Store D,Wholesale,Alice,Gift Card,FREESHIP,0,REG100534,Cust 2670,36.35,2024-04-09,2024-04-17,Cameron,8,1,False,2,0.0,4,2024,9,1,15,750.33,4,2024-04,2,2024,2024-04-09,8
2024-09-22,East,Chair,18,575.1,Store D,Wholesale,Bob,Online,FREESHIP,0,REG100536,Cust 9748,35.32,2024-09-22,2024-09-29,Eric,7,6,True,3,0.0,9,2024,22,6,38,10351.800000000001,9,2024-09,3,2024,2024-09-22,7
2023-01-20,East,Monitor,8,325.52,Store C,Retail,Frank,Debit Card,WINTER15,0,REG100537,Cust 1220,45.59,2023-01-20,2023-01-25,Eric,5,4,False,1,32.552,1,2023,20,4,3,2343.744,1,2023-01,1,2023,2023-01-20,5
2024-01-12,North,Monitor,14,157.14,Store A,Wholesale,Diana,Gift Card,SAVE10,0,REG100538,Cust 5645,36.04,2024-01-12,2024-01-22,Ryan,10,4,False,1,23.570999999999998,1,2024,12,4,2,1869.966,1,2024-01,1,2024,2024-01-12,10
2024-04-08,Central,Laptop,10,100.26,Store D,Wholesale,Carlos,Gift Card,SAVE10,0,REG100539,Cust 6577,36.71,2024-04-08,2024-04-15,Cameron,7,0,False,2,5.013000000000001,4,2024,8,0,15,952.47,4,2024-04,2,2024,2024-04-08,7
2023-04-27,Central,Laptop,9,554.48,Store C,Wholesale,Carlos,Online,NULL,0,REG100540,Cust 9506,48.26,2023-04-27,2023-05-01,Cameron,4,3,False,2,0.0,4,2023,27,3,17,4990.32,4,2023-04,2,2023,2023-04-27,4
2024-07-17,North,Phone,4,375.96,Store C,Retail,Carlos,Debit Card,NULL,0,REG100541,Cust 9302,44.99,2024-07-17,2024-07-25,Ryan,8,2,False,3,56.394,7,2024,17,2,29,1278.264,7,2024-07,3,2024,2024-07-17,8
2024-02-17,Central,Monitor,14,485.21,Store A,Retail,Frank,Online,FREESHIP,0,REG100542,Cust 3030,41.72,2024-02-17,2024-02-23,Cameron,6,5,True,1,0.0,2,2024,17,5,7,6792.94,2,2024-02,1,2024,2024-02-17,6
2024-01-25,South,Monitor,9,372.44,Store A,Wholesale,Diana,Gift Card,FREESHIP,0,REG100543,Cust 5896,41.87,2024-01-25,2024-02-02,Sophie,8,3,False,1,18.622,1,2024,25,3,4,3184.362,1,2024-01,1,2024,2024-01-25,8
2024-03-24,Central,Laptop,7,140.53,Store D,Retail,Frank,Debit Card,NULL,1,REG100544,Cust 3763,24.53,2024-03-24,2024-04-02,Cameron,9,6,True,1,0.0,3,2024,24,6,12,983.71,3,2024-03,1,2024,2024-03-24,9
2023-06-25,North,Desk,15,365.61,Store D,Retail,Bob,Cash,FREESHIP,0,REG100545,Cust 9510,35.84,2023-06-25,2023-06-27,Ryan,2,6,True,2,54.8415,6,2023,25,6,25,4661.5275,6,2023-06,2,2023,2023-06-25,2
2023-04-17,South,Laptop,20,353.97,Store B,Wholesale,Frank,Cash,WINTER15,1,REG100546,Cust 7637,22.05,2023-04-17,2023-04-20,Sophie,3,0,False,2,53.0955,4,2023,17,0,16,6017.490000000001,4,2023-04,2,2023,2023-04-17,3
2023-06-28,East,Chair,14,293.31,Store D,Wholesale,Alice,Gift Card,NULL,0,REG100547,Cust 8382,21.61,2023-06-28,2023-06-30,Eric,2,2,False,2,0.0,6,2023,28,2,26,4106.34,6,2023-06,2,2023,2023-06-28,2
2024-04-06,Central,Chair,10,397.39,Store D,Retail,Alice,Gift Card,NULL,0,REG100548,Cust 4015,25.27,2024-04-06,2024-04-16,Cameron,10,5,True,2,59.60849999999999,4,2024,6,5,14,3377.8149999999996,4,2024-04,2,2024,2024-04-06,10
2023-01-08,South,Desk,6,581.67,Store A,Wholesale,Frank,Debit Card,NULL,0,REG100550,Cust 7584,39.4,2023-01-08,2023-01-11,Sophie,3,6,True,1,0.0,1,2023,8,6,1,3490.0199999999995,1,2023-01,1,2023,2023-01-08,3
2023-12-21,South,Phone,19,30.41,Store D,Retail,Frank,Debit Card,FREESHIP,0,REG100551,Cust 6809,48.33,2023-12-21,2023-12-31,Sophie,10,3,False,4,1.5205000000000002,12,2023,21,3,51,548.9005,12,2023-12,4,2023,2023-12-21,10
2024-07-13,North,Monitor,15,368.79,Store C,Wholesale,Bob,Gift Card,WINTER15,0,REG100552,Cust 7540,16.9,2024-07-13,2024-07-15,Ryan,2,5,True,3,36.879000000000005,7,2024,13,5,28,4978.665000000001,7,2024-07,3,2024,2024-07-13,2
2024-03-23,West,Monitor,4,56.06,Store D,Retail,Carlos,Cash,SAVE10,0,REG100553,Cust 6888,10.77,2024-03-23,2024-04-01,Wendy,9,5,True,1,8.409,3,2024,23,5,12,190.604,3,2024-03,1,2024,2024-03-23,9
2024-03-19,West,Chair,7,15.65,Store D,Wholesale,Carlos,Debit Card,NULL,0,REG100554,Cust 3304,13.28,2024-03-19,2024-03-25,Wendy,6,1,False,1,0.0,3,2024,19,1,12,109.55,3,2024-03,1,2024,2024-03-19,6
2023-05-28,South,Printer,17,554.25,Store A,Wholesale,Diana,Debit Card,NULL,0,REG100557,Cust 5588,8.66,2023-05-28,2023-06-01,Sophie,4,6,True,2,55.425000000000004,5,2023,28,6,21,8480.025,5,2023-05,2,2023,2023-05-28,4
2023-10-28,East,Printer,3,410.23,Store A,Wholesale,Diana,Credit Card,FREESHIP,0,REG100558,Cust 1518,6.04,2023-10-28,2023-11-03,Eric,6,5,True,4,61.5345,10,2023,28,5,43,1046.0865000000001,10,2023-10,4,2023,2023-10-28,6
2023-11-25,West,Monitor,5,99.23,Store B,Retail,Eva,Debit Card,NULL,0,REG100559,Cust 2819,37.66,2023-11-25,2023-12-02,Wendy,7,5,True,4,0.0,11,2023,25,5,47,496.15000000000003,11,2023-11,4,2023,2023-11-25,7
2024-11-17,South,Monitor,9,503.18,Store B,Wholesale,Diana,Gift Card,SAVE10,1,REG100560,Cust 1947,46.02,2024-11-17,2024-11-24,Sophie,7,6,True,4,0.0,11,2024,17,6,46,4528.62,11,2024-11,4,2024,2024-11-17,7
2024-01-24,Central,Monitor,17,155.31,Store C,Retail,Bob,Credit Card,WINTER15,0,REG100561,Cust 7332,27.1,2024-01-24,2024-01-29,Cameron,5,2,False,1,23.296499999999998,1,2024,24,2,4,2244.2295,1,2024-01,1,2024,2024-01-24,5
2023-06-19,North,Chair,7,303.79,Store D,Wholesale,Frank,Credit Card,SAVE10,0,REG100562,Cust 7314,38.85,2023-06-19,2023-06-29,Ryan,10,0,False,2,45.5685,6,2023,19,0,25,1807.5505,6,2023-06,2,2023,2023-06-19,10
2024-01-24,East,Phone,4,179.92,Store D,Retail,Diana,Online,WINTER15,0,REG100564,Cust 2964,35.26,2024-01-24,2024-02-01,Eric,8,2,False,1,17.992,1,2024,24,2,4,647.712,1,2024-01,1,2024,2024-01-24,8
2023-02-22,North,Desk,4,85.96,Store A,Retail,Frank,Credit Card,NULL,0,REG100567,Cust 1494,32.12,2023-02-22,2023-03-03,Ryan,9,2,False,1,8.596,2,2023,22,2,8,309.45599999999996,2,2023-02,1,2023,2023-02-22,9
2024-09-26,East,Desk,11,144.29,Store B,Retail,Bob,Credit Card,WINTER15,0,REG100569,Cust 7054,11.91,2024-09-26,2024-09-30,Eric,4,3,False,3,7.2145,9,2024,26,3,39,1507.8304999999998,9,2024-09,3,2024,2024-09-26,4
2023-07-01,East,Chair,9,228.3,Store B,Retail,Eva,Debit Card,FREESHIP,0,REG100571,Cust 5698,8.75,2023-07-01,2023-07-09,Eric,8,5,True,3,11.415000000000001,7,2023,1,5,26,1951.9650000000001,7,2023-07,3,2023,2023-07-01,8
2023-04-29,West,Desk,7,235.94,Store D,Wholesale,Alice,Gift Card,FREESHIP,0,REG100572,Cust 3259,8.44,2023-04-29,2023-05-04,Wendy,5,5,True,2,23.594,4,2023,29,5,17,1486.422,4,2023-04,2,2023,2023-04-29,5
2023-04-30,East,Printer,17,369.52,Store C,Wholesale,Carlos,Gift Card,NULL,0,REG100573,Cust 9295,17.12,2023-04-30,2023-05-06,Eric,6,6,True,2,0.0,4,2023,30,6,17,6281.84,4,2023-04,2,2023,2023-04-30,6
2024-03-14,West,Phone,8,142.09,Store A,Wholesale,Eva,Credit Card,WINTER15,0,REG100574,Cust 7035,38.97,2024-03-14,2024-03-20,Wendy,6,3,False,1,0.0,3,2024,14,3,11,1136.72,3,2024-03,1,2024,2024-03-14,6
2023-06-27,Central,Chair,3,497.61,Store B,Wholesale,Alice,Cash,FREESHIP,1,REG100575,Cust 9049,13.97,2023-06-27,2023-07-02,Cameron,5,1,False,2,74.6415,6,2023,27,1,26,1268.9054999999998,6,2023-06,2,2023,2023-06-27,5
2024-04-10,North,Laptop,19,9.48,Store A,Wholesale,Carlos,Online,NULL,0,REG100576,Cust 6173,22.33,2024-04-10,2024-04-12,Ryan,2,2,False,2,0.0,4,2024,10,2,15,180.12,4,2024-04,2,2024,2024-04-10,2
2023-08-30,Central,Printer,8,55.27,Store A,Wholesale,Bob,Cash,WINTER15,0,REG100577,Cust 3447,16.84,2023-08-30,2023-09-01,Cameron,2,2,False,3,8.2905,8,2023,30,2,35,375.836,8,2023-08,3,2023,2023-08-30,2
2023-10-23,West,Laptop,17,25.95,Store B,Wholesale,Bob,Gift Card,NULL,0,REG100578,Cust 2218,27.68,2023-10-23,2023-10-30,Wendy,7,0,False,4,1.2975,10,2023,23,0,43,419.0925,10,2023-10,4,2023,2023-10-23,7
2023-03-23,North,Desk,18,209.65,Store A,Wholesale,Carlos,Debit Card,NULL,0,REG100579,Cust 8882,42.04,2023-03-23,2023-03-30,Ryan,7,3,False,1,20.965000000000003,3,2023,23,3,12,3396.3300000000004,3,2023-03,1,2023,2023-03-23,7
2024-09-21,Central,Laptop,13,75.77,Store B,Wholesale,Frank,Debit Card,SAVE10,0,REG100580,Cust 6709,41.94,2024-09-21,2024-09-30,Cameron,9,5,True,3,11.365499999999999,9,2024,21,5,38,837.2585,9,2024-09,3,2024,2024-09-21,9
2024-12-26,West,Tablet,5,307.84,Store B,Wholesale,Bob,Online,SAVE10,0,REG100581,Cust 8727,13.61,2024-12-26,2025-01-03,Wendy,8,3,False,4,30.784,12,2024,26,3,52,1385.28,12,2024-12,4,2024,2024-12-26,8
2023-02-26,East,Phone,13,6.5,Store A,Wholesale,Diana,Cash,NULL,0,REG100582,Cust 8359,20.02,2023-02-26,2023-03-03,Eric,5,6,True,1,0.0,2,2023,26,6,8,84.5,2,2023-02,1,2023,2023-02-26,5
2024-12-10,North,Monitor,8,70.79,Store B,Wholesale,Diana,Online,NULL,0,REG100583,Cust 1514,46.35,2024-12-10,2024-12-14,Ryan,4,1,False,4,0.0,12,2024,10,1,50,566.32,12,2024-12,4,2024,2024-12-10,4
2024-01-16,South,Tablet,5,440.93,Store B,Wholesale,Carlos,Gift Card,NULL,0,REG100586,Cust 3123,23.84,2024-01-16,2024-01-20,Sophie,4,1,False,1,44.093,1,2024,16,1,3,1984.1850000000002,1,2024-01,1,2024,2024-01-16,4
2024-04-19,West,Tablet,10,278.45,Store D,Wholesale,Eva,Credit Card,SAVE10,0,REG100587,Cust 7414,11.13,2024-04-19,2024-04-25,Wendy,6,4,False,2,0.0,4,2024,19,4,16,2784.5,4,2024-04,2,2024,2024-04-19,6
2023-12-08,North,Monitor,14,382.19,Store B,Wholesale,Frank,Cash,FREESHIP,1,REG100588,Cust 5051,49.12,2023-12-08,2023-12-11,Ryan,3,4,False,4,19.1095,12,2023,8,4,49,5083.1269999999995,12,2023-12,4,2023,2023-12-08,3
2023-03-15,North,Monitor,14,232.49,Store D,Wholesale,Diana,Online,SAVE10,1,REG100589,Cust 5975,5.32,2023-03-15,2023-03-19,Ryan,4,2,False,1,11.624500000000001,3,2023,15,2,11,3092.117,3,2023-03,1,2023,2023-03-15,4
2024-12-17,Central,Tablet,1,486.19,Store B,Retail,Frank,Online,SAVE10,0,REG100592,Cust 7238,41.73,2024-12-17,2024-12-20,Cameron,3,1,False,4,24.3095,12,2024,17,1,51,461.8805,12,2024-12,4,2024,2024-12-17,3
2024-05-03,South,Laptop,6,266.67,Store B,Wholesale,Eva,Debit Card,NULL,0,REG100593,Cust 2219,48.49,2024-05-03,2024-05-11,Sophie,8,4,False,2,13.3335,5,2024,3,4,18,1520.019,5,2024-05,2,2024,2024-05-03,8
2023-12-26,South,Printer,3,300.8,Store B,Wholesale,Carlos,Cash,NULL,1,REG100594,Cust 4297,15.98,2023-12-26,2024-01-01,Sophie,6,1,False,4,30.080000000000002,12,2023,26,1,52,812.1600000000001,12,2023-12,4,2023,2023-12-26,6
2024-05-13,Central,Printer,11,79.63,Store B,Wholesale,Frank,Online,NULL,0,REG100595,Cust 6665,43.84,2024-05-13,2024-05-19,Cameron,6,0,False,2,3.9815,5,2024,13,0,20,832.1334999999999,5,2024-05,2,2024,2024-05-13,6
2023-10-07,South,Laptop,6,505.7,Store C,Retail,Alice,Cash,NULL,0,REG100596,Cust 4252,40.38,2023-10-07,2023-10-16,Sophie,9,5,True,4,0.0,10,2023,7,5,40,3034.2,10,2023-10,4,2023,2023-10-07,9
2023-07-11,West,Printer,5,569.62,Store C,Wholesale,Diana,Debit Card,FREESHIP,0,REG100597,Cust 6104,48.8,2023-07-11,2023-07-13,Wendy,2,1,False,3,0.0,7,2023,11,1,28,2848.1,7,2023-07,3,2023,2023-07-11,2
2023-02-04,South,Chair,2,296.91,Store A,Wholesale,Carlos,Debit Card,WINTER15,0,REG100599,Cust 3573,44.35,2023-02-04,2023-02-07,Sophie,3,5,True,1,14.845500000000001,2,2023,4,5,5,564.129,2,2023-02,1,2023,2023-02-04,3
2023-09-02,South,Printer,2,6.19,Store B,Retail,Frank,Credit Card,FREESHIP,1,REG100600,Cust 5280,47.24,2023-09-02,2023-09-12,Sophie,10,5,True,3,0.6190000000000001,9,2023,2,5,35,11.142000000000001,9,2023-09,3,2023,2023-09-02,10
2024-12-13,Central,Monitor,18,207.35,Store D,Wholesale,Alice,Debit Card,FREESHIP,0,REG100601,Cust 2365,11.17,2024-12-13,2024-12-15,Cameron,2,4,False,4,31.1025,12,2024,13,4,50,3172.4549999999995,12,2024-12,4,2024,2024-12-13,2
2023-10-13,Central,Tablet,5,75.27,Store A,Wholesale,Carlos,Cash,NULL,0,REG100602,Cust 7130,31.61,2023-10-13,2023-10-22,Cameron,9,4,False,4,0.0,10,2023,13,4,41,376.34999999999997,10,2023-10,4,2023,2023-10-13,9
2024-10-03,South,Monitor,3,136.15,Store A,Retail,Diana,Gift Card,SAVE10,0,REG100603,Cust 6539,48.38,2024-10-03,2024-10-07,Sophie,4,3,False,4,13.615000000000002,10,2024,3,3,40,367.6050000000001,10,2024-10,4,2024,2024-10-03,4
2024-04-28,Central,Desk,5,544.66,Store B,Retail,Diana,Online,SAVE10,0,REG100604,Cust 1656,8.39,2024-04-28,2024-05-04,Cameron,6,6,True,2,54.466,4,2024,28,6,17,2450.97,4,2024-04,2,2024,2024-04-28,6
2024-02-07,Central,Desk,8,561.9,Store A,Retail,Bob,Online,FREESHIP,1,REG100605,Cust 1932,15.97,2024-02-07,2024-02-14,Cameron,7,2,False,1,84.285,2,2024,7,2,6,3820.9199999999996,2,2024-02,1,2024,2024-02-07,7
2023-02-08,South,Chair,20,313.47,Store C,Retail,Alice,Online,FREESHIP,0,REG100606,Cust 7367,18.17,2023-02-08,2023-02-11,Sophie,3,2,False,1,47.020500000000006,2,2023,8,2,6,5328.990000000001,2,2023-02,1,2023,2023-02-08,3
2023-06-17,South,Phone,1,418.45,Store C,Retail,Diana,Cash,WINTER15,0,REG100607,Cust 1116,35.58,2023-06-17,2023-06-19,Sophie,2,5,True,2,62.7675,6,2023,17,5,24,355.6825,6,2023-06,2,2023,2023-06-17,2
2024-07-29,West,Monitor,8,420.75,Store B,Wholesale,Bob,Online,SAVE10,1,REG100608,Cust 4464,44.61,2024-07-29,2024-08-01,Wendy,3,0,False,3,42.075,7,2024,29,0,31,3029.4,7,2024-07,3,2024,2024-07-29,3
2024-01-29,West,Printer,16,514.36,Store D,Wholesale,Alice,Online,SAVE10,0,REG100609,Cust 2543,40.75,2024-01-29,2024-02-01,Wendy,3,0,False,1,0.0,1,2024,29,0,5,8229.76,1,2024-01,1,2024,2024-01-29,3
2024-01-18,East,Phone,2,297.2,Store B,Retail,Frank,Gift Card,FREESHIP,0,REG100610,Cust 7948,8.71,2024-01-18,2024-01-23,Eric,5,3,False,1,29.72,1,2024,18,3,3,534.96,1,2024-01,1,2024,2024-01-18,5
2024-08-12,North,Chair,10,278.0,Store C,Retail,Bob,Credit Card,NULL,0,REG100611,Cust 3199,24.25,2024-08-12,2024-08-22,Ryan,10,0,False,3,0.0,8,2024,12,0,33,2780.0,8,2024-08,3,2024,2024-08-12,10
2023-02-26,Central,Desk,16,75.62,Store D,Retail,Diana,Cash,WINTER15,0,REG100613,Cust 3863,27.39,2023-02-26,2023-03-02,Cameron,4,6,True,1,7.562000000000001,2,2023,26,6,8,1088.928,2,2023-02,1,2023,2023-02-26,4
2023-01-07,East,Desk,13,561.62,Store C,Wholesale,Frank,Gift Card,FREESHIP,0,REG100614,Cust 8391,12.91,2023-01-07,2023-01-11,Eric,4,5,True,1,28.081000000000003,1,2023,7,5,1,6936.007,1,2023-01,1,2023,2023-01-07,4
2023-10-24,South,Desk,5,359.61,Store A,Retail,Bob,Online,FREESHIP,0,REG100615,Cust 6711,41.31,2023-10-24,2023-11-03,Sophie,10,1,False,4,0.0,10,2023,24,1,43,1798.0500000000002,10,2023-10,4,2023,2023-10-24,10
2024-01-02,North,Tablet,15,115.48,Store A,Retail,Frank,Credit Card,NULL,0,REG100616,Cust 8653,6.04,2024-01-02,2024-01-12,Ryan,10,1,False,1,17.322,1,2024,2,1,1,1472.37,1,2024-01,1,2024,2024-01-02,10
2024-09-17,South,Laptop,12,596.26,Store D,Wholesale,Eva,Gift Card,WINTER15,0,REG100617,Cust 7937,28.27,2024-09-17,2024-09-25,Sophie,8,1,False,3,89.439,9,2024,17,1,38,6081.852,9,2024-09,3,2024,2024-09-17,8
2024-05-05,Central,Tablet,19,401.68,Store C,Wholesale,Alice,Debit Card,WINTER15,1,REG100618,Cust 5972,37.77,2024-05-05,2024-05-11,Cameron,6,6,True,2,20.084000000000003,5,2024,5,6,18,7250.324,5,2024-05,2,2024,2024-05-05,6
2024-05-14,West,Phone,6,370.08,Store D,Retail,Alice,Online,SAVE10,0,REG100620,Cust 5382,7.39,2024-05-14,2024-05-22,Wendy,8,1,False,2,55.51199999999999,5,2024,14,1,20,1887.408,5,2024-05,2,2024,2024-05-14,8
2024-02-29,North,Chair,15,119.86,Store A,Wholesale,Bob,Debit Card,NULL,1,REG100621,Cust 4323,30.78,2024-02-29,2024-03-05,Ryan,5,3,False,1,17.979,2,2024,29,3,9,1528.2150000000001,2,2024-02,1,2024,2024-02-29,5
2024-12-02,East,Desk,9,363.39,Store B,Wholesale,Diana,Gift Card,NULL,0,REG100623,Cust 3845,41.64,2024-12-02,2024-12-04,Eric,2,0,False,4,18.1695,12,2024,2,0,49,3106.9844999999996,12,2024-12,4,2024,2024-12-02,2
2024-07-30,West,Printer,12,533.77,Store D,Wholesale,Alice,Cash,SAVE10,0,REG100624,Cust 5912,48.71,2024-07-30,2024-08-04,Wendy,5,1,False,3,80.0655,7,2024,30,1,31,5444.454,7,2024-07,3,2024,2024-07-30,5
2023-06-25,South,Desk,12,192.03,Store B,Wholesale,Carlos,Credit Card,NULL,0,REG100625,Cust 4446,41.08,2023-06-25,2023-07-03,Sophie,8,6,True,2,19.203000000000003,6,2023,25,6,25,2073.924,6,2023-06,2,2023,2023-06-25,8
2024-07-10,South,Chair,20,504.22,Store D,Wholesale,Frank,Online,WINTER15,0,REG100626,Cust 6107,14.61,2024-07-10,2024-07-19,Sophie,9,2,False,3,0.0,7,2024,10,2,28,10084.400000000001,7,2024-07,3,2024,2024-07-10,9
2023-01-06,East,Laptop,7,193.66,Store A,Wholesale,Diana,Credit Card,FREESHIP,0,REG100627,Cust 3330,39.01,2023-01-06,2023-01-15,Eric,9,4,False,1,19.366,1,2023,6,4,1,1220.058,1,2023-01,1,2023,2023-01-06,9
2024-02-24,South,Chair,3,270.83,Store B,Wholesale,Carlos,Online,SAVE10,1,REG100628,Cust 3604,17.2,2024-02-24,2024-02-29,Sophie,5,5,True,1,27.083,2,2024,24,5,8,731.241,2,2024-02,1,2024,2024-02-24,5
